sofifa_id,short_name,overall,age,club_name,league_name,nationality_name,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure
240086,M. Lema,62,20,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,28,25,53,46,38,58
242545,M. Hausjell,62,21,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,30,20,58,55,46,52
243177,L. Malicsek,62,21,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,70,60,31,45,43,51
244496,S. Perić,62,23,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,66,57,34,47,32,60
244858,N. Hahn,62,19,FK Austria Wien,Austrian Football Bundesliga,Austria,64,56,31,63,47,54
245008,M. Haas,62,24,SV Ried,Austrian Football Bundesliga,Austria,63,59,50,43,40,56
251215,F. Toplitsch,62,28,WSG Tirol,Austrian Football Bundesliga,Austria,46,31,63,60,44,62
251230,J. Gölles,62,20,WSG Tirol,Austrian Football Bundesliga,Austria,54,57,55,50,47,55
252266,L. Gabbichler,62,22,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,49,44,58,58,54,56
252318,R. Behounek,62,23,WSG Tirol,Austrian Football Bundesliga,Austria,66,61,39,33,39,43
253118,D. Velimirovic,62,19,SK Rapid Wien,Austrian Football Bundesliga,Austria,65,60,42,56,40,57
255536,N. Geyrhofer,62,20,SK Sturm Graz,Austrian Football Bundesliga,Austria,62,60,26,31,34,54
257228,N. Iyobosa Edokpolor,62,23,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,60,54,45,36,44,50
183665,B. Prokopič,61,32,FC Vaduz,Swiss Super League,Austria,57,62,61,65,67,67
228562,R. Sallinger,61,24,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,20,19,18,11,23,31
229513,J. Ertlthaler,61,23,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,51,28,60,64,54,58
244810,T. Lawal,61,20,LASK Linz,Austrian Football Bundesliga,Austria,24,28,5,34,12,32
248471,M. Taferner,61,19,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,41,27,54,63,47,47
251499,T. Sabitzer,61,19,LASK Linz,Austrian Football Bundesliga,Austria,34,23,62,54,56,52
251547,D. Schnegg,61,21,WSG Tirol,Austrian Football Bundesliga,Austria,59,58,52,58,45,50
253108,M. Saracevic,61,19,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,63,22,51,53,55,52
253491,M. Ibrahimoglu,61,19,SK Rapid Wien,Austrian Football Bundesliga,Austria,51,46,54,62,50,58
258100,M. Jutrić,61,24,FC Academica Clinceni,Romanian Liga I,Austria,72,56,29,35,34,48
215418,M. Soldo,60,23,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,17,18,7,26,10,27
241101,P. Petlach,60,21,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,65,60,28,16,40,44
242386,C. Klarer,60,20,Southampton,English Premier League,Austria,54,60,32,31,47,45
244812,N. Celic,60,21,WSG Tirol,Austrian Football Bundesliga,Austria,61,58,32,54,48,54
244927,L. Schöfl,60,19,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,58,51,55,58,40,52
246143,A. Jukic,60,19,FK Austria Wien,Austrian Football Bundesliga,Austria,39,30,49,60,49,54
256546,A. Ammerer,60,23,SV Ried,Austrian Football Bundesliga,Austria,58,61,56,60,43,56
257080,M. Mustapha,60,19,1. FSV Mainz 05,German 1. Bundesliga,Austria,66,16,52,48,57,50
257677,A. Burgstaller,60,20,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,65,56,45,52,34,51
258503,S. Radulovic,60,18,FK Austria Wien,Austrian Football Bundesliga,Austria,53,51,34,63,44,45
258510,T. Anselm,60,20,WSG Tirol,Austrian Football Bundesliga,Austria,41,28,55,62,52,57
236622,M. Holzer,59,21,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,49,16,54,45,55,49
244783,T. Koch,59,19,SK Sturm Graz,Austrian Football Bundesliga,Austria,62,52,31,45,41,58
254968,O. Bekar,59,19,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,32,23,52,49,52,57
256536,D. Daniliuc,59,20,SV Ried,Austrian Football Bundesliga,Austria,20,18,6,45,14,22
258273,J. Naschberger,59,20,WSG Tirol,Austrian Football Bundesliga,Austria,43,24,55,57,44,52
258822,L. Sulzbacher,59,20,SK Rapid Wien,Austrian Football Bundesliga,Austria,59,52,51,33,41,47
235421,B. Ozegovic,58,20,WSG Tirol,Austrian Football Bundesliga,Austria,18,14,8,23,19,27
243618,L. Fadinger,58,19,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,37,24,55,54,51,59
245233,M. Steinwender,58,20,spusu SKN St. Pölten,Austrian Football Bundesliga,Austria,68,54,22,31,35,41
253493,C. Messerer,58,18,spusu SKN St. Pölten,Austrian Football Bundesliga,Austria,65,54,34,51,36,49
256832,O. Babuscu,58,16,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,32,21,42,52,51,57
258772,J. Buchta,58,19,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,60,51,32,36,24,38
244925,F. Tauchhammer,57,18,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,55,54,45,32,38,52
252260,P. Sturm,57,21,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,60,40,58,43,37,45
256542,F. Seiwald,57,19,SV Ried,Austrian Football Bundesliga,Austria,59,49,32,38,33,47
256862,K. Stratznig,57,18,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,62,47,47,52,41,47
258275,S. Lauf,57,18,WSG Tirol,Austrian Football Bundesliga,Austria,35,12,58,47,58,49
258774,S. Zettl,57,19,SK Sturm Graz,Austrian Football Bundesliga,Austria,38,28,45,52,55,44
258887,T. Mayer,57,24,Hull City,English League One,Austria,44,20,49,51,51,49
256537,L. Gütlbauer,56,19,SV Ried,Austrian Football Bundesliga,Austria,26,18,8,35,18,42
258274,K. Bauernfeind,56,18,WSG Tirol,Austrian Football Bundesliga,Austria,42,27,54,62,50,57
258806,P. Komposch,56,19,SK Sturm Graz,Austrian Football Bundesliga,Austria,52,52,24,32,38,38
254829,V. Lamprecht,55,19,spusu SKN St. Pölten,Austrian Football Bundesliga,Austria,62,49,34,51,36,37
255762,M. Tanzmayr,55,18,spusu SKN St. Pölten,Austrian Football Bundesliga,Austria,35,23,47,42,58,46
257028,F. Kerber,55,17,WSG Tirol,Austrian Football Bundesliga,Austria,26,12,55,47,70,51
258044,L. Fahrnberger,55,19,Eintracht Frankfurt,German 1. Bundesliga,Austria,61,49,46,59,49,46
258821,L. Kronberger,55,18,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,52,21,49,45,55,45
251753,J. Odehnal,54,18,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,23,13,9,24,19,33
252252,P. Koller,54,18,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,64,48,33,33,22,39
258839,T. Linsbichler,53,20,TSV 1860 München,German 3. Bundesliga,Austria,38,19,51,40,58,42
256099,A. Kogler,52,22,Finn Harps,Rep. Ireland Airtricity League,Austria,47,19,49,43,56,45
258950,E. Metu,52,17,spusu SKN St. Pölten,Austrian Football Bundesliga,Austria,51,39,48,51,34,52
211870,D. Nazarov,68,30,FC Erzgebirge Aue,German 2. Bundesliga,Azerbaijan,38,25,69,66,85,69
206035,Eddy Silvestre,67,27,Albacete BP,Spanish Segunda División,Azerbaijan,75,65,54,66,47,65
176839,E. Nouri,61,34,Kalmar FF,Swedish Allsvenskan,Azerbaijan,85,58,42,43,54,51
257071,E. Kaplan,59,19,İstanbul Başakşehir FK,Turkish Süper Lig,Azerbaijan,57,58,54,37,43,41
244279,B. Ekincier,56,21,VfL Bochum 1848,German 2. Bundesliga,Azerbaijan,42,25,51,51,58,45
250755,S. Tasdemir,54,19,Peterborough United,English League One,Azerbaijan,38,18,48,54,44,45
200714,H. Hope,61,26,Swindon Town,English League One,Barbados,44,19,63,47,62,58
258287,V. Lisakovich,66,22,FC Lokomotiv Moscow,Russian Premier League,Belarus,30,11,61,50,71,55
255105,I. Shkurin,65,20,PFC CSKA Moscow,Russian Premier League,Belarus,57,21,69,58,64,60
255564,J. Shcherbakovski,57,19,Hallescher FC,German 3. Bundesliga,Belarus,34,22,51,51,54,40
232014,M. Salazar,63,27,Houston Dynamo,USA Major League Soccer,Belize,69,30,65,60,50,52
235607,T. Rocha,63,26,New York City FC,USA Major League Soccer,Belize,76,64,64,65,63,62
163699,S. Sessègnon,74,36,Gençlerbirliği SK,Turkish Süper Lig,Benin,76,72,73,79,76,77
195357,F. Farnolle,70,35,BB Erzurumspor,Turkish Süper Lig,Benin,39,24,15,21,18,38
218298,S. Allagbé,70,26,Chamois Niortais Football Club,French Ligue 2,Benin,23,22,15,64,25,61
224883,S. Mounié,70,25,Stade Brestois 29,French Ligue 1,Benin,77,42,69,61,66,66
234284,C. Soukou,70,27,DSC Arminia Bielefeld,German 1. Bundesliga,Benin,52,23,66,67,54,64
218311,J. Dossou,68,28,Clermont Foot 63,French Ligue 2,Benin,38,27,63,61,43,60
205948,Y. Aguemon,67,28,Oud-Heverlee Leuven,Belgian Jupiler Pro League,Benin,50,52,70,61,61,70
219680,C. Hountondji,67,26,Clermont Foot 63,French Ligue 2,Benin,69,66,25,34,45,64
209691,J. Adéoti,66,31,Sarpsborg 08 FF,Norwegian Eliteserien,Benin,71,68,55,62,34,68
225146,S. D'Almeida,66,24,Valenciennes FC,French Ligue 2,Benin,90,67,59,63,50,66
218292,D. Djigla,63,24,Chamois Niortais Football Club,French Ligue 2,Benin,53,18,57,51,61,58
202686,N. Wells,72,30,Bristol City,English League Championship,Bermuda,68,49,77,69,70,69
211338,A. Chumacero,71,29,Puebla FC,Mexican Liga MX,Bolivia,75,70,64,71,67,74
211339,R. Cardozo,70,30,,,Bolivia,39,48,65,70,64,63
216751,D. Bejarano,70,28,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,57,63,44,44,39,57
196885,C. Lampe,69,33,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,35,27,17,55,14,52
196930,M. Bejarano,69,32,,,Bolivia,57,67,32,37,29,57
231301,E. Saavedra,69,24,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,40,66,53,40,40,51
236744,M. Zoch,69,22,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,26,16,52,59,53,51
246066,O. Ribera,69,28,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,40,67,42,39,44,51
253651,D. Mancilla,69,29,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,80,67,55,66,29,69
175393,J. Arce,68,35,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,48,36,64,78,64,65
247882,R. Cordano,68,21,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,25,8,4,32,11,37
212094,E. Zenteno,67,35,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,44,70,27,28,32,49
212095,A. Meleán,67,33,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,68,65,39,57,59,65
228741,R. Ballivián,67,28,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,62,59,65,50,35,47
233569,F. Saucedo,67,30,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,59,73,55,70,69,60
247885,R. Vaca,67,21,,,Bolivia,20,20,66,48,67,51
248862,J. Orellana,67,22,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,54,61,56,56,36,49
248863,H. Rodríguez,67,24,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,58,70,70,61,39,49
216758,J. Torrico,66,33,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,57,62,40,41,42,52
253574,C. Melgar,66,26,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,45,57,64,70,59,68
253652,V. Castellón,66,30,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,42,20,59,58,67,51
174602,J. Vaca,65,37,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,49,15,70,57,79,59
195900,H. Suárez,65,38,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,25,17,17,42,13,38
195905,L. Gutiérrez,65,35,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,72,65,59,45,42,60
196910,G. Álvarez,65,28,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,51,22,70,38,68,55
199830,S. Galindo,65,28,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,46,48,59,62,56,46
211340,G. Valverde,65,30,,,Bolivia,70,62,39,35,37,48
220544,J. Arrascaita,65,26,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,35,24,63,61,53,45
225708,R. Castro,65,30,,,Bolivia,58,70,44,55,44,58
229161,Ó. Vaca,65,31,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,66,63,46,42,41,46
231575,L. Vaca,65,24,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,27,12,68,59,65,49
234372,C. Machado,65,30,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,70,60,37,51,45,61
241131,L. Justiniano,65,27,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,67,64,38,41,48,65
246065,L. Haquín,65,22,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,71,65,21,32,42,53
251498,J. Rojas,65,24,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,26,8,8,29,16,26
253522,L. Pavia,65,21,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,53,29,64,70,35,65
253548,S. Galindo,65,19,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,40,42,67,55,54,65
253640,J. Aponte,65,28,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,57,62,63,65,36,58
254032,J. Carrasco,65,22,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,70,59,42,38,39,48
254409,F. Rodríguez,65,25,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,78,62,41,43,21,52
254427,O. Añez,65,29,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,48,62,54,62,45,58
254428,J. Fernández,65,21,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,38,57,47,41,44,57
196887,E. Rodríguez,64,35,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,70,59,42,54,36,53
199685,R. Pedriel,64,33,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,66,48,61,65,49,57
220542,R. Quiñonez,64,28,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,25,18,19,48,23,33
220545,R. Ramallo,64,29,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,44,14,65,48,58,54
231335,J. Flores,64,26,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,47,62,53,43,34,57
231574,E. Sánchez,64,27,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,26,12,67,66,61,49
236242,D. Wayar,64,26,,,Bolivia,60,62,35,57,41,49
241132,J. Candia,64,24,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,71,66,23,40,37,49
247884,A. Jusino,64,27,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,47,58,22,27,40,48
253528,J. Ortiz,64,38,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,55,62,59,58,38,61
253583,R. Montero,64,29,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,64,69,37,46,35,68
253600,V. Melgar,64,32,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,65,68,49,59,56,58
253601,P. Laredo,64,27,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,48,67,39,67,44,59
253625,M. Quiroga,64,28,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,59,63,68,71,47,74
254063,R. Cueto,64,21,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,30,57,49,37,38,60
254387,E. Puña,64,34,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,52,63,64,65,45,57
220540,D. Bejarano,63,26,,,Bolivia,73,44,58,47,53,46
228742,S. Gamarra,63,23,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,60,66,58,68,60,59
246189,P. Arano,63,25,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,70,22,63,52,51,57
247886,L. Vargas,63,24,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,70,66,40,57,40,58
253990,J. Roca,63,21,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,24,9,5,28,10,23
254065,C. Menacho,63,20,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,39,22,58,55,39,45
254141,A. Veizaga,63,23,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,66,59,47,59,37,44
254205,M. Suárez,63,27,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,30,49,58,63,55,54
254357,S. Adrián,63,24,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,68,57,37,34,40,58
254383,C. Arabe,63,28,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,48,61,57,58,57,59
254417,A. Rey,63,25,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,30,25,57,55,56,48
254444,K. Romay,63,26,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,46,57,66,58,46,54
254963,W. Soleto,63,24,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,55,60,44,39,37,50
255892,E. Arauz,63,30,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,29,16,11,33,8,32
176472,N. Cabrera,62,37,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,52,65,43,54,55,56
196919,H. Gutiérrez,62,35,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,47,55,52,59,38,49
233570,C. Algarañaz,62,24,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,35,12,58,54,63,46
236241,G. Viscarra,62,27,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,10,7,7,24,17,41
248052,R. Fernández,62,20,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,50,55,47,34,37,45
253597,J. Rioja,62,32,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,57,58,35,42,29,62
254348,G. Olguín,62,25,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,47,60,25,35,42,44
255094,W. Álvarez,62,24,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,50,22,60,50,60,47
255267,J. Cuellar,62,29,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,56,58,23,33,38,44
255428,L. Cárdenas,62,29,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,27,18,9,34,15,40
255432,K. Salvatierra,62,18,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,55,55,56,62,36,42
255485,D. Sandy,62,18,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,21,10,6,25,15,32
195897,D. Torrico,61,32,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,28,38,57,49,46,42
228739,J. Peñarrieta,61,31,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,22,20,12,33,29,29
253523,E. Cano,61,21,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,66,35,58,66,40,41
253547,E. Pérez,61,27,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,43,59,62,72,49,71
253617,M. Villarroel,61,21,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,68,52,44,65,55,72
254375,D. Rojas,61,20,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,75,60,61,62,43,55
254403,A. Mercado,61,26,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,50,55,47,34,37,45
254935,R. Banegas,61,24,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,27,7,5,34,15,22
254943,J. Montenegro,61,23,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,26,16,61,42,60,49
254957,S. Navarro,61,29,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,52,59,45,35,34,42
255294,J. Isita,61,26,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,35,16,56,42,49,43
257719,Jaume Cuéllar,61,18,SPAL,Italian Serie B,Bolivia,36,20,51,62,69,51
158848,J. Castillo,60,37,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,73,35,59,72,69,69
211345,P. Azogue,60,25,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,49,57,45,65,48,41
216764,J. Fierro,60,32,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,52,25,60,43,68,61
226148,B. Uraezaña,60,25,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,24,26,20,15,30,22
253636,P. Galindo,60,25,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,22,19,16,26,22,31
253991,J. Muñóz,60,25,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,29,16,66,42,43,42
254140,L. Urapuca,60,21,"Club Social, Cultural y Deportivo de Blooming",Liga de Fútbol Profesional Boliviano,Bolivia,70,56,44,39,27,48
254890,H. Rojas,60,26,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,36,61,67,58,41,42
254961,W. Saucedo,60,23,Club Deportivo Oriente Petrolero,Liga de Fútbol Profesional Boliviano,Bolivia,50,60,23,26,31,44
255484,S. Reyes,60,23,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,55,59,26,32,32,42
